,capacity,ratio,method,type,run_id,happiness,tol,time
440,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
441,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
442,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
443,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
444,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
445,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
446,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
447,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
448,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
449,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
450,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
451,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
452,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
453,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
454,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
455,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
456,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
457,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
458,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
459,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
460,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
461,20.0,25:75,choice,single person,1.0,10.0,4.0,1.0
462,20.0,25:75,choice,family,2.0,10.0,6.0,27.0
463,20.0,25:75,choice,family,2.0,10.0,6.0,6.0
464,20.0,25:75,choice,family,2.0,10.0,6.0,26.0
465,20.0,25:75,choice,family,2.0,10.0,6.0,9.0
466,20.0,25:75,choice,family,2.0,10.0,6.0,38.0
467,20.0,25:75,choice,family,2.0,10.0,6.0,45.0
468,20.0,25:75,choice,family,2.0,10.0,6.0,27.0
469,20.0,25:75,choice,family,2.0,10.0,6.0,1.0
470,20.0,25:75,choice,family,2.0,10.0,6.0,4.0
471,20.0,25:75,choice,family,2.0,10.0,6.0,9.0
472,20.0,25:75,choice,family,2.0,10.0,6.0,9.0
473,20.0,25:75,choice,family,2.0,8.0,4.0,1.0
474,20.0,25:75,choice,family,2.0,10.0,6.0,45.0
475,20.0,25:75,choice,family,2.0,10.0,6.0,13.0
476,20.0,25:75,choice,family,2.0,10.0,6.0,45.0
477,20.0,25:75,choice,family,2.0,10.0,6.0,27.0
478,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
479,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
480,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
481,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
482,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
483,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
484,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
485,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
486,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
487,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
488,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
489,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
490,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
491,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
492,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
493,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
494,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
495,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
496,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
497,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
498,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
499,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
500,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
501,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
502,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
503,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
504,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
505,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
506,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
507,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
508,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
509,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
510,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
511,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
512,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
513,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
514,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
515,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
516,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
517,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
518,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
519,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
520,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
521,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
522,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
523,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
524,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
525,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
526,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
527,20.0,25:75,choice,single person,2.0,10.0,4.0,1.0
528,20.0,25:75,choice,family,3.0,10.0,6.0,13.0
529,20.0,25:75,choice,family,3.0,10.0,6.0,26.0
530,20.0,25:75,choice,family,3.0,10.0,6.0,4.0
531,20.0,25:75,choice,family,3.0,10.0,6.0,45.0
532,20.0,25:75,choice,family,3.0,10.0,6.0,6.0
533,20.0,25:75,choice,family,3.0,10.0,6.0,45.0
534,20.0,25:75,choice,family,3.0,8.0,4.0,1.0
535,20.0,25:75,choice,family,3.0,10.0,6.0,27.0
536,20.0,25:75,choice,family,3.0,10.0,6.0,38.0
537,20.0,25:75,choice,family,3.0,10.0,6.0,27.0
538,20.0,25:75,choice,family,3.0,10.0,6.0,27.0
539,20.0,25:75,choice,family,3.0,10.0,6.0,9.0
540,20.0,25:75,choice,family,3.0,10.0,6.0,1.0
541,20.0,25:75,choice,family,3.0,10.0,6.0,45.0
542,20.0,25:75,choice,family,3.0,10.0,6.0,9.0
543,20.0,25:75,choice,family,3.0,10.0,6.0,9.0
544,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
545,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
546,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
547,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
548,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
549,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
550,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
551,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
552,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
553,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
554,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
555,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
556,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
557,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
558,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
559,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
560,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
561,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
562,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
563,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
564,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
565,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
566,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
567,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
568,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
569,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
570,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
571,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
572,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
573,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
574,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
575,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
576,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
577,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
578,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
579,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
580,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
581,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
582,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
583,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
584,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
585,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
586,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
587,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
588,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
589,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
590,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
591,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
592,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
593,20.0,25:75,choice,single person,3.0,10.0,4.0,1.0
594,20.0,25:75,choice,family,4.0,10.0,6.0,34.0
595,20.0,25:75,choice,family,4.0,10.0,6.0,24.0
596,20.0,25:75,choice,family,4.0,10.0,6.0,1.0
597,20.0,25:75,choice,family,4.0,10.0,6.0,18.0
598,20.0,25:75,choice,family,4.0,10.0,6.0,27.0
599,20.0,25:75,choice,family,4.0,10.0,6.0,11.0
600,20.0,25:75,choice,family,4.0,10.0,6.0,7.0
601,20.0,25:75,choice,family,4.0,10.0,6.0,35.0
602,20.0,25:75,choice,family,4.0,10.0,6.0,1.0
603,20.0,25:75,choice,family,4.0,10.0,6.0,21.0
604,20.0,25:75,choice,family,4.0,10.0,6.0,13.0
605,20.0,25:75,choice,family,4.0,10.0,6.0,24.0
606,20.0,25:75,choice,family,4.0,10.0,6.0,21.0
607,20.0,25:75,choice,family,4.0,10.0,6.0,12.0
608,20.0,25:75,choice,family,4.0,10.0,6.0,1.0
609,20.0,25:75,choice,family,4.0,8.0,4.0,1.0
610,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
611,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
612,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
613,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
614,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
615,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
616,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
617,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
618,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
619,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
620,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
621,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
622,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
623,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
624,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
625,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
626,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
627,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
628,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
629,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
630,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
631,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
632,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
633,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
634,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
635,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
636,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
637,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
638,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
639,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
640,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
641,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
642,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
643,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
644,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
645,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
646,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
647,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
648,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
649,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
650,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
651,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
652,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
653,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
654,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
655,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
656,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
657,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
658,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
659,20.0,25:75,choice,single person,4.0,10.0,4.0,1.0
660,20.0,25:75,choice,family,5.0,10.0,6.0,35.0
661,20.0,25:75,choice,family,5.0,10.0,6.0,24.0
662,20.0,25:75,choice,family,5.0,10.0,6.0,18.0
663,20.0,25:75,choice,family,5.0,10.0,6.0,21.0
664,20.0,25:75,choice,family,5.0,10.0,6.0,7.0
665,20.0,25:75,choice,family,5.0,10.0,6.0,21.0
666,20.0,25:75,choice,family,5.0,10.0,6.0,1.0
667,20.0,25:75,choice,family,5.0,8.0,4.0,1.0
668,20.0,25:75,choice,family,5.0,10.0,6.0,11.0
669,20.0,25:75,choice,family,5.0,10.0,6.0,12.0
670,20.0,25:75,choice,family,5.0,10.0,6.0,1.0
671,20.0,25:75,choice,family,5.0,10.0,6.0,13.0
672,20.0,25:75,choice,family,5.0,10.0,6.0,34.0
673,20.0,25:75,choice,family,5.0,10.0,6.0,24.0
674,20.0,25:75,choice,family,5.0,10.0,6.0,27.0
675,20.0,25:75,choice,family,5.0,10.0,6.0,1.0
676,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
677,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
678,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
679,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
680,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
681,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
682,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
683,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
684,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
685,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
686,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
687,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
688,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
689,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
690,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
691,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
692,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
693,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
694,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
695,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
696,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
697,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
698,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
699,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
700,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
701,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
702,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
703,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
704,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
705,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
706,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
707,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
708,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
709,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
710,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
711,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
712,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
713,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
714,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
715,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
716,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
717,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
718,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
719,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
720,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
721,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
722,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
723,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
724,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
725,20.0,25:75,choice,single person,5.0,10.0,4.0,1.0
726,20.0,25:75,choice,family,6.0,10.0,6.0,45.0
727,20.0,25:75,choice,family,6.0,10.0,6.0,45.0
728,20.0,25:75,choice,family,6.0,10.0,6.0,27.0
729,20.0,25:75,choice,family,6.0,10.0,6.0,9.0
730,20.0,25:75,choice,family,6.0,8.0,4.0,1.0
731,20.0,25:75,choice,family,6.0,10.0,6.0,6.0
732,20.0,25:75,choice,family,6.0,10.0,6.0,38.0
733,20.0,25:75,choice,family,6.0,10.0,6.0,1.0
734,20.0,25:75,choice,family,6.0,10.0,6.0,4.0
735,20.0,25:75,choice,family,6.0,10.0,6.0,13.0
736,20.0,25:75,choice,family,6.0,10.0,6.0,27.0
737,20.0,25:75,choice,family,6.0,10.0,6.0,26.0
738,20.0,25:75,choice,family,6.0,10.0,6.0,9.0
739,20.0,25:75,choice,family,6.0,10.0,6.0,9.0
740,20.0,25:75,choice,family,6.0,10.0,6.0,45.0
741,20.0,25:75,choice,family,6.0,10.0,6.0,27.0
742,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
743,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
744,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
745,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
746,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
747,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
748,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
749,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
750,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
751,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
752,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
753,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
754,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
755,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
756,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
757,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
758,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
759,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
760,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
761,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
762,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
763,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
764,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
765,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
766,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
767,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
768,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
769,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
770,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
771,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
772,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
773,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
774,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
775,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
776,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
777,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
778,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
779,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
780,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
781,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
782,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
783,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
784,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
785,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
786,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
787,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
788,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
789,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
790,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
791,20.0,25:75,choice,single person,6.0,10.0,4.0,1.0
792,20.0,25:75,choice,family,7.0,10.0,6.0,34.0
793,20.0,25:75,choice,family,7.0,10.0,6.0,21.0
794,20.0,25:75,choice,family,7.0,10.0,6.0,7.0
795,20.0,25:75,choice,family,7.0,8.0,4.0,1.0
796,20.0,25:75,choice,family,7.0,10.0,6.0,11.0
797,20.0,25:75,choice,family,7.0,10.0,6.0,1.0
798,20.0,25:75,choice,family,7.0,10.0,6.0,1.0
799,20.0,25:75,choice,family,7.0,10.0,6.0,35.0
800,20.0,25:75,choice,family,7.0,10.0,6.0,18.0
801,20.0,25:75,choice,family,7.0,10.0,6.0,12.0
802,20.0,25:75,choice,family,7.0,10.0,6.0,21.0
803,20.0,25:75,choice,family,7.0,10.0,6.0,24.0
804,20.0,25:75,choice,family,7.0,10.0,6.0,27.0
805,20.0,25:75,choice,family,7.0,10.0,6.0,13.0
806,20.0,25:75,choice,family,7.0,10.0,6.0,1.0
807,20.0,25:75,choice,family,7.0,10.0,6.0,24.0
808,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
809,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
810,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
811,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
812,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
813,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
814,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
815,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
816,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
817,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
818,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
819,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
820,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
821,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
822,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
823,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
824,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
825,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
826,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
827,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
828,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
829,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
830,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
831,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
832,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
833,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
834,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
835,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
836,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
837,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
838,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
839,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
840,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
841,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
842,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
843,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
844,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
845,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
846,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
847,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
848,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
849,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
850,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
851,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
852,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
853,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
854,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
855,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
856,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
857,20.0,25:75,choice,single person,7.0,10.0,4.0,1.0
858,20.0,25:75,choice,family,8.0,10.0,6.0,1.0
859,20.0,25:75,choice,family,8.0,8.0,4.0,1.0
860,20.0,25:75,choice,family,8.0,10.0,6.0,24.0
861,20.0,25:75,choice,family,8.0,10.0,6.0,1.0
862,20.0,25:75,choice,family,8.0,10.0,6.0,24.0
863,20.0,25:75,choice,family,8.0,10.0,6.0,35.0
864,20.0,25:75,choice,family,8.0,10.0,6.0,7.0
865,20.0,25:75,choice,family,8.0,10.0,6.0,1.0
866,20.0,25:75,choice,family,8.0,10.0,6.0,11.0
867,20.0,25:75,choice,family,8.0,10.0,6.0,27.0
868,20.0,25:75,choice,family,8.0,10.0,6.0,34.0
869,20.0,25:75,choice,family,8.0,10.0,6.0,21.0
870,20.0,25:75,choice,family,8.0,10.0,6.0,13.0
871,20.0,25:75,choice,family,8.0,10.0,6.0,21.0
872,20.0,25:75,choice,family,8.0,10.0,6.0,18.0
873,20.0,25:75,choice,family,8.0,10.0,6.0,12.0
874,20.0,25:75,choice,single person,8.0,10.0,4.0,1.0
875,20.0,25:75,choice,single person,8.0,10.0,4.0,1.0
876,20.0,25:75,choice,single person,8.0,10.0,4.0,1.0
877,20.0,25:75,choice,single person,8.0,10.0,4.0,1.0
